"message","ts","elapsed","sql","grpc_service","grpc_method","grpc_time_ms"
"Request started: {""app_identifiers"":[""tikitest.infina.vn"",""vn.tiki.miniapp.design"",""com.trustingsocial.testapp"",""com.trustingsocial.mini_neo"",""vn.tiki.hackathon.tipikdemo"",""meal.tiki.app.test"",""meal.tiki.app"",""vn.infina.tikiapp"",""tipik.printub.com"",""tiki.vn.hackathon.testapp"",""so.nhahang.raumamix"",""vn.tiki.tini.kfc"",""com.vna.tiniapp"",""tiki.insuretech.ekyc"",""vn.tiki.vna"",""vn.tiki.miniapp.aia"",""vn.tiki.miki"",""vn.tiki.dori.test"",""vn.tiki.miniapp.testimage"",""vn.tiki.miniapp.bizdemo"",""vn.tiki.miniapp.community.pagecycl"",""vn.tiki.miniapp.demo"",""vn.tiki.dzut"",""vn.tiki.miniapp.bugs"",""vn.tiki.miniapp.foundation.test"",""vn.tiki.miniapp.test.getauhcode"",""vn.tiki.miniapp.tikifoundation"",""com.tiki.devassistant"",""com.tini.appstore"",""vn.tiki.testapp1""],""size"":50,""page"":1,""filter"":{""owner_urn"":""urn:identity:developer:82145424797859853""},""field_mask"":{""paths"":[""owner_urn""]}}","1.6567575592774866E9",,,"pb.DirectoryService","ListApps",
"finished unary call with code OK","1.656757559302074E9",,,"pb.DirectoryService","ListAccessibleDomains","8.312"
"sql_query: SELECT * FROM `released_app_versions` WHERE app_id IN (102457771235999771,119842076618653709,99204756798439452,135730727856635931,124070039623041047,83290994732171290,83298690676031519,169063615796609054,83913041220993041) AND `released_app_versions`.`deleted_at` = 0","1.6567575592955375E9","1.464951ms","SELECT * FROM `released_app_versions` WHERE app_id IN (102457771235999771,119842076618653709,99204756798439452,135730727856635931,124070039623041047,83290994732171290,83298690676031519,169063615796609054,83913041220993041) AND `released_app_versions`.`deleted_at` = 0","pb.DirectoryService","ListReleasedAppVersions",
"sql_query: SELECT * FROM `perms` WHERE id IN (NULL) AND `perms`.`deleted_at` IS NULL","1.6567575592101414E12","675.87탎","SELECT * FROM `perms` WHERE id IN (NULL) AND `perms`.`deleted_at` IS NULL","pb.MiniappPermissionService","GetUserDeveloperAccessByDevID",
"Request started: {""dev_id"":82145424797859853,""user_id"":74038481826873357}","1.656757559199494E12",,,"pb.MiniappPermissionService","GetUserDeveloperAccessByDevID",
"DONE: LoginAsDeveloper","1.6567575592141362E12",,,"pb.SocialIdentityService","LoginAsDeveloper",
"sql_query: SELECT * FROM `dev_user_roles` WHERE dev_id = 82145424797859853 AND user_id = 74038481826873357 AND `dev_user_roles`.`deleted_at` IS NULL ORDER BY id DESC","1.6567575592049597E12","1.28313ms","SELECT * FROM `dev_user_roles` WHERE dev_id = 82145424797859853 AND user_id = 74038481826873357 AND `dev_user_roles`.`deleted_at` IS NULL ORDER BY id DESC","pb.MiniappPermissionService","GetUserDeveloperAccessByDevID",
"starting to ListAccessibleDomains","1.656757559293861E9",,,"pb.DirectoryService","ListAccessibleDomains",
"sql_query: SELECT * FROM `domain_claims` WHERE status = 'approved' AND app_identifier IN ('com.tini.appstore','vn.tiki.miniapp.aia','vn.tiki.miniapp.demo','vn.tiki.miniapp.foundation.test','vn.tiki.miniapp.tikifoundation','vn.tiki.tini.kfc','vn.tiki.miki','vn.tiki.dzut','vn.tiki.vna','tiki.vn.hackathon.testapp','vn.tiki.miniapp.testimage','vn.tiki.miniapp.community.pagecycl','com.tiki.devassistant','vn.tiki.miniapp.bizdemo','vn.tiki.miniapp.bugs','tiki.insuretech.ekyc') AND `domain_claims`.`deleted_at` = 0 ORDER BY id DESC LIMIT 1000","1.656757559301996E9","1.563008ms","SELECT * FROM `domain_claims` WHERE status = 'approved' AND app_identifier IN ('com.tini.appstore','vn.tiki.miniapp.aia','vn.tiki.miniapp.demo','vn.tiki.miniapp.foundation.test','vn.tiki.miniapp.tikifoundation','vn.tiki.tini.kfc','vn.tiki.miki','vn.tiki.dzut','vn.tiki.vna','tiki.vn.hackathon.testapp','vn.tiki.miniapp.testimage','vn.tiki.miniapp.community.pagecycl','com.tiki.devassistant','vn.tiki.miniapp.bizdemo','vn.tiki.miniapp.bugs','tiki.insuretech.ekyc') AND `domain_claims`.`deleted_at` = 0 ORDER BY id DESC LIMIT 1000","pb.DirectoryService","ListAccessibleDomains",
"grpc request finished","1.656757559252379E12",,,,,
"starting grpc request","1.656757559274716E12",,,,,
"app %s is not publish yet","1.6567575592853403E12",,,,,
"sql_query: SELECT count(*) FROM `apps` WHERE apps.owner_id = 82145424797859853 AND apps.owner_urn = 'urn:identity:developer:82145424797859853' AND apps.identifier IN ('tikitest.infina.vn','vn.tiki.miniapp.design','com.trustingsocial.testapp','com.trustingsocial.mini_neo','vn.tiki.hackathon.tipikdemo','meal.tiki.app.test','meal.tiki.app','vn.infina.tikiapp','tipik.printub.com','tiki.vn.hackathon.testapp','so.nhahang.raumamix','vn.tiki.tini.kfc','com.vna.tiniapp','tiki.insuretech.ekyc','vn.tiki.vna','vn.tiki.miniapp.aia','vn.tiki.miki','vn.tiki.dori.test','vn.tiki.miniapp.testimage','vn.tiki.miniapp.bizdemo','vn.tiki.miniapp.community.pagecycl','vn.tiki.miniapp.demo','vn.tiki.dzut','vn.tiki.miniapp.bugs','vn.tiki.miniapp.foundation.test','vn.tiki.miniapp.test.getauhcode','vn.tiki.miniapp.tikifoundation','com.tiki.devassistant','com.tini.appstore','vn.tiki.testapp1') AND `apps`.`deleted_at` = 0","1.6567575592815783E9","1.443489ms","SELECT count(*) FROM `apps` WHERE apps.owner_id = 82145424797859853 AND apps.owner_urn = 'urn:identity:developer:82145424797859853' AND apps.identifier IN ('tikitest.infina.vn','vn.tiki.miniapp.design','com.trustingsocial.testapp','com.trustingsocial.mini_neo','vn.tiki.hackathon.tipikdemo','meal.tiki.app.test','meal.tiki.app','vn.infina.tikiapp','tipik.printub.com','tiki.vn.hackathon.testapp','so.nhahang.raumamix','vn.tiki.tini.kfc','com.vna.tiniapp','tiki.insuretech.ekyc','vn.tiki.vna','vn.tiki.miniapp.aia','vn.tiki.miki','vn.tiki.dori.test','vn.tiki.miniapp.testimage','vn.tiki.miniapp.bizdemo','vn.tiki.miniapp.community.pagecycl','vn.tiki.miniapp.demo','vn.tiki.dzut','vn.tiki.miniapp.bugs','vn.tiki.miniapp.foundation.test','vn.tiki.miniapp.test.getauhcode','vn.tiki.miniapp.tikifoundation','com.tiki.devassistant','com.tini.appstore','vn.tiki.testapp1') AND `apps`.`deleted_at` = 0","pb.DirectoryService","ListApps",
"finished unary call with code OK","1.6567575592141694E12",,,"pb.SocialIdentityService","LoginAsDeveloper","694.756"
"Got User user_id: 74038481826873357 from context","1.6567575592162002E12",,,,,
"GetUserApplicationAccess_Access: app_identifier:""com.trustingsocial.testapp"" user_id:74038481826873357 detail:{role:{id:1 urn:""urn:miniapp_permission:role:1"" created_at:{seconds:1614770764} updated_at:{seconds:1614770764} name:""Owner""} perms:{id:148047056118743061 urn:""urn:miniapp_permission:perm:148047056118743061"" created_at:{seconds:1642435061} updated_at:{seconds:1642435061} action:""secret.delete""} perms:{id:148047032261541888 urn:""urn:miniapp_permission:perm:148047032261541888"" created_at:{seconds:1642435054} updated_at:{seconds:1642435054} action:""secret.create""} perms:{id:148046997230714906 urn:""urn:miniapp_permission:perm:148046997230714906"" created_at:{seconds:1642435043} updated_at:{seconds:1642435043} action:""secret.list""} perms:{id:147912286453891080 urn:""urn:miniapp_permission:perm:147912286453891080"" created_at:{seconds:1642394897} updated_at:{seconds:1642394897} action:""credential.delete""} perms:{id:147912257915846682 urn:""urn:miniapp_permission:perm:147912257915846682"" created_at:{seconds:1642394888} updated_at:{seconds:1642394888} action:""credential.create""} perms:{id:147912228656381979 urn:""urn:miniapp_permission:perm:147912228656381979"" created_at:{seconds:1642394879} updated_at:{seconds:1642394879} action:""credential.list""} perms:{id:116622155122212881 urn:""urn:miniapp_permission:perm:116622155122212881"" created_at:{seconds:1633069711} updated_at:{seconds:1633069711} action:""app.hide""} perms:{id:116622137506136070 urn:""urn:miniapp_permission:perm:116622137506136070"" created_at:{seconds:1633069705} updated_at:{seconds:1633069705} action:""app.show""} perms:{id:116024528391372816 urn:""urn:miniapp_permission:perm:116024528391372816"" created_at:{seconds:1632891604} updated_at:{seconds:1632891604} action:""domain.delete""} perms:{id:116024484384735249 urn:""urn:miniapp_permission:perm:116024484384735249"" created_at:{seconds:1632891591} updated_at:{seconds:1632891591} action:""domain.list""} perms:{id:112598499383574538 urn:""urn:miniapp_permission:perm:112598499383574538"" created_at:{seconds:1631870568} updated_at:{seconds:1631870568} action:""app_feature_request.get""} perms:{id:112525341494345744 urn:""urn:miniapp_permission:perm:112525341494345744"" created_at:{seconds:1631848765} updated_at:{seconds:1631848765} action:""payment.registration.update""} perms:{id:112525321865003019 urn:""urn:miniapp_permission:perm:112525321865003019"" created_at:{seconds:1631848759} updated_at:{seconds:1631848759} action:""payment.registration.list""} perms:{id:99526699191894045 urn:""urn:miniapp_permission:perm:99526699191894045"" created_at:{seconds:1627974868} updated_at:{seconds:1627974868} action:""app_feature.get""} perms:{id:98343548260188187 urn:""urn:miniapp_permission:perm:98343548260188187"" created_at:{seconds:1627622261} updated_at:{seconds:1627622261} action:""debugging.token.request""} perms:{id:97238257284153365 urn:""urn:miniapp_permission:perm:97238257284153365"" created_at:{seconds:1627292859} updated_at:{seconds:1627292859} action:""app_version.publish""} perms:{id:97133709005684738 urn:""urn:miniapp_permission:perm:97133709005684738"" created_at:{seconds:1627261701} updated_at:{seconds:1627261701} action:""app_feature_request.remove""} perms:{id:97133672934670354 urn:""urn:miniapp_permission:perm:97133672934670354"" created_at:{seconds:1627261690} updated_at:{seconds:1627261690} action:""app_feature_request.submit""} perms:{id:95824545176354818 urn:""urn:miniapp_permission:perm:95824545176354818"" created_at:{seconds:1626871540} updated_at:{seconds:1626871540} action:""app_version.save""} perms:{id:93985923145924610 urn:""urn:miniapp_permission:perm:93985923145924610"" created_at:{seconds:1626323588} updated_at:{seconds:1626323588} action:""shipping.registration.update""} perms:{id:93985902526726171 urn:""urn:miniapp_permission:perm:93985902526726171"" created_at:{seconds:1626323582} updated_at:{seconds:1626323582} action:""shipping.registration.create""} perms:{id:93985874726879262 urn:""urn:miniapp_permission:perm:93985874726879262"" created_at:{seconds:1626323573} updated_at:{seconds:1626323573} action:""shipping.registration.get""} perms:{id:93475388033859598 urn:""urn:miniapp_permission:perm:93475388033859598"" created_at:{seconds:1626171437} updated_at:{seconds:1626171437} action:""credential.get""} perms:{id:82117605019615233 urn:""urn:miniapp_permission:perm:82117605019615233"" created_at:{seconds:1622786553} updated_at:{seconds:1622786553} action:""domain.verify""} perms:{id:82117508215078920 urn:""urn:miniapp_permission:perm:82117508215078920"" created_at:{seconds:1622786525} updated_at:{seconds:1622786525} action:""build.get""} perms:{id:82117481757409294 urn:""urn:miniapp_permission:perm:82117481757409294"" created_at:{seconds:1622786517} updated_at:{seconds:1622786517} action:""build.list""} perms:{id:82117458403524632 urn:""urn:miniapp_permission:perm:82117458403524632"" created_at:{seconds:1622786510} updated_at:{seconds:1622786510} action:""build.upload""} perms:{id:82117425604067350 urn:""urn:miniapp_permission:perm:82117425604067350"" created_at:{seconds:1622786500} updated_at:{seconds:1622786500} action:""build.delete""} perms:{id:82117400102699021 urn:""urn:miniapp_permission:perm:82117400102699021"" created_at:{seconds:1622786492} updated_at:{seconds:1622786492} action:""build.update""} perms:{id:82117374869766172 urn:""urn:miniapp_permission:perm:82117374869766172"" created_at:{seconds:1622786485} updated_at:{seconds:1622786485} action:""build.create""} perms:{id:82117350911901719 urn:""urn:miniapp_permission:perm:82117350911901719"" created_at:{seconds:1622786478} updated_at:{seconds:1622786478} action:""app_version.list""} perms:{id:82117324722667534 urn:""urn:miniapp_permission:perm:82117324722667534"" created_at:{seconds:1622786470} updated_at:{seconds:1622786470} action:""app_version.test""} perms:{id:82117299724615707 urn:""urn:miniapp_permission:perm:82117299724615707"" created_at:{seconds:1622786462} updated_at:{seconds:1622786462} action:""app_version.cancel""} perms:{id:82117256741388288 urn:""urn:miniapp_permission:perm:82117256741388288"" created_at:{seconds:1622786450} updated_at:{seconds:1622786450} action:""app_version.update""} perms:{id:82117183659835419 urn:""urn:miniapp_permission:perm:82117183659835419"" created_at:{seconds:1622786428} updated_at:{seconds:1622786428} action:""app_version.submit""} perms:{id:82117128697675778 urn:""urn:miniapp_permission:perm:82117128697675778"" created_at:{seconds:1622786411} updated_at:{seconds:1622786411} action:""app_version.create""} perms:{id:82117102558773260 urn:""urn:miniapp_permission:perm:82117102558773260"" created_at:{seconds:1622786404} updated_at:{seconds:1622786404} action:""app_version.delete""} perms:{id:82117052713664526 urn:""urn:miniapp_permission:perm:82117052713664526"" created_at:{seconds:1622786389} updated_at:{seconds:1622786389} action:""app.list""} perms:{id:82117023437422603 urn:""urn:miniapp_permission:perm:82117023437422603"" created_at:{seconds:1622786380} updated_at:{seconds:1622786380} action:""app.create""} perms:{id:82117001157279745 urn:""urn:miniapp_permission:perm:82117001157279745"" created_at:{seconds:1622786373} updated_at:{seconds:1622786373} action:""app.update""} perms:{id:82116976729653249 urn:""urn:miniapp_permission:perm:82116976729653249"" created_at:{seconds:1622786366} updated_at:{seconds:1622786366} action:""app.delete""} perms:{id:82116875932139527 urn:""urn:miniapp_permission:perm:82116875932139527"" created_at:{seconds:1622786336} updated_at:{seconds:1622786336} action:""invitation.remove""} perms:{id:82116847058550813 urn:""urn:miniapp_permission:perm:82116847058550813"" created_at:{seconds:1622786328} updated_at:{seconds:1622786328} action:""invitation.create""} perms:{id:82116798857609237 urn:""urn:miniapp_permission:perm:82116798857609237"" created_at:{seconds:1622786313} updated_at:{seconds:1622786313} action:""invitation.list""} perms:{id:82116734382768149 urn:""urn:miniapp_permission:perm:82116734382768149"" created_at:{seconds:1622786294} updated_at:{seconds:1622786294} action:""invitation.update""} perms:{id:82116698462748672 urn:""urn:miniapp_permission:perm:82116698462748672"" created_at:{seconds:1622786283} updated_at:{seconds:1622786283} action:""member.remove""} perms:{id:82116668364423192 urn:""urn:miniapp_permission:perm:82116668364423192"" created_at:{seconds:1622786274} updated_at:{seconds:1622786274} action:""member.create""} perms:{id:82116641973862401 urn:""urn:miniapp_permission:perm:82116641973862401"" created_at:{seconds:1622786266} updated_at:{seconds:1622786266} action:""member.list""} perms:{id:82116613469372428 urn:""urn:miniapp_permission:perm:82116613469372428"" created_at:{seconds:1622786258} updated_at:{seconds:1622786258} action:""member.update""} perms:{id:1 urn:""urn:miniapp_permission:perm:1"" created_at:{seconds:1614831061} updated_at:{seconds:1614831061} action:""default""}} role_ids:1","1.6567575592642473E12",,,,,
"GetUserApplicationAccess_Access: app_identifier:""vn.tiki.hackathon.tipikdemo"" user_id:74038481826873357 detail:{role:{id:1 urn:""urn:miniapp_permission:role:1"" created_at:{seconds:1614770764} updated_at:{seconds:1614770764} name:""Owner""} perms:{id:148047056118743061 urn:""urn:miniapp_permission:perm:148047056118743061"" created_at:{seconds:1642435061} updated_at:{seconds:1642435061} action:""secret.delete""} perms:{id:148047032261541888 urn:""urn:miniapp_permission:perm:148047032261541888"" created_at:{seconds:1642435054} updated_at:{seconds:1642435054} action:""secret.create""} perms:{id:148046997230714906 urn:""urn:miniapp_permission:perm:148046997230714906"" created_at:{seconds:1642435043} updated_at:{seconds:1642435043} action:""secret.list""} perms:{id:147912286453891080 urn:""urn:miniapp_permission:perm:147912286453891080"" created_at:{seconds:1642394897} updated_at:{seconds:1642394897} action:""credential.delete""} perms:{id:147912257915846682 urn:""urn:miniapp_permission:perm:147912257915846682"" created_at:{seconds:1642394888} updated_at:{seconds:1642394888} action:""credential.create""} perms:{id:147912228656381979 urn:""urn:miniapp_permission:perm:147912228656381979"" created_at:{seconds:1642394879} updated_at:{seconds:1642394879} action:""credential.list""} perms:{id:116622155122212881 urn:""urn:miniapp_permission:perm:116622155122212881"" created_at:{seconds:1633069711} updated_at:{seconds:1633069711} action:""app.hide""} perms:{id:116622137506136070 urn:""urn:miniapp_permission:perm:116622137506136070"" created_at:{seconds:1633069705} updated_at:{seconds:1633069705} action:""app.show""} perms:{id:116024528391372816 urn:""urn:miniapp_permission:perm:116024528391372816"" created_at:{seconds:1632891604} updated_at:{seconds:1632891604} action:""domain.delete""} perms:{id:116024484384735249 urn:""urn:miniapp_permission:perm:116024484384735249"" created_at:{seconds:1632891591} updated_at:{seconds:1632891591} action:""domain.list""} perms:{id:112598499383574538 urn:""urn:miniapp_permission:perm:112598499383574538"" created_at:{seconds:1631870568} updated_at:{seconds:1631870568} action:""app_feature_request.get""} perms:{id:112525341494345744 urn:""urn:miniapp_permission:perm:112525341494345744"" created_at:{seconds:1631848765} updated_at:{seconds:1631848765} action:""payment.registration.update""} perms:{id:112525321865003019 urn:""urn:miniapp_permission:perm:112525321865003019"" created_at:{seconds:1631848759} updated_at:{seconds:1631848759} action:""payment.registration.list""} perms:{id:99526699191894045 urn:""urn:miniapp_permission:perm:99526699191894045"" created_at:{seconds:1627974868} updated_at:{seconds:1627974868} action:""app_feature.get""} perms:{id:98343548260188187 urn:""urn:miniapp_permission:perm:98343548260188187"" created_at:{seconds:1627622261} updated_at:{seconds:1627622261} action:""debugging.token.request""} perms:{id:97238257284153365 urn:""urn:miniapp_permission:perm:97238257284153365"" created_at:{seconds:1627292859} updated_at:{seconds:1627292859} action:""app_version.publish""} perms:{id:97133709005684738 urn:""urn:miniapp_permission:perm:97133709005684738"" created_at:{seconds:1627261701} updated_at:{seconds:1627261701} action:""app_feature_request.remove""} perms:{id:97133672934670354 urn:""urn:miniapp_permission:perm:97133672934670354"" created_at:{seconds:1627261690} updated_at:{seconds:1627261690} action:""app_feature_request.submit""} perms:{id:95824545176354818 urn:""urn:miniapp_permission:perm:95824545176354818"" created_at:{seconds:1626871540} updated_at:{seconds:1626871540} action:""app_version.save""} perms:{id:93985923145924610 urn:""urn:miniapp_permission:perm:93985923145924610"" created_at:{seconds:1626323588} updated_at:{seconds:1626323588} action:""shipping.registration.update""} perms:{id:93985902526726171 urn:""urn:miniapp_permission:perm:93985902526726171"" created_at:{seconds:1626323582} updated_at:{seconds:1626323582} action:""shipping.registration.create""} perms:{id:93985874726879262 urn:""urn:miniapp_permission:perm:93985874726879262"" created_at:{seconds:1626323573} updated_at:{seconds:1626323573} action:""shipping.registration.get""} perms:{id:93475388033859598 urn:""urn:miniapp_permission:perm:93475388033859598"" created_at:{seconds:1626171437} updated_at:{seconds:1626171437} action:""credential.get""} perms:{id:82117605019615233 urn:""urn:miniapp_permission:perm:82117605019615233"" created_at:{seconds:1622786553} updated_at:{seconds:1622786553} action:""domain.verify""} perms:{id:82117508215078920 urn:""urn:miniapp_permission:perm:82117508215078920"" created_at:{seconds:1622786525} updated_at:{seconds:1622786525} action:""build.get""} perms:{id:82117481757409294 urn:""urn:miniapp_permission:perm:82117481757409294"" created_at:{seconds:1622786517} updated_at:{seconds:1622786517} action:""build.list""} perms:{id:82117458403524632 urn:""urn:miniapp_permission:perm:82117458403524632"" created_at:{seconds:1622786510} updated_at:{seconds:1622786510} action:""build.upload""} perms:{id:82117425604067350 urn:""urn:miniapp_permission:perm:82117425604067350"" created_at:{seconds:1622786500} updated_at:{seconds:1622786500} action:""build.delete""} perms:{id:82117400102699021 urn:""urn:miniapp_permission:perm:82117400102699021"" created_at:{seconds:1622786492} updated_at:{seconds:1622786492} action:""build.update""} perms:{id:82117374869766172 urn:""urn:miniapp_permission:perm:82117374869766172"" created_at:{seconds:1622786485} updated_at:{seconds:1622786485} action:""build.create""} perms:{id:82117350911901719 urn:""urn:miniapp_permission:perm:82117350911901719"" created_at:{seconds:1622786478} updated_at:{seconds:1622786478} action:""app_version.list""} perms:{id:82117324722667534 urn:""urn:miniapp_permission:perm:82117324722667534"" created_at:{seconds:1622786470} updated_at:{seconds:1622786470} action:""app_version.test""} perms:{id:82117299724615707 urn:""urn:miniapp_permission:perm:82117299724615707"" created_at:{seconds:1622786462} updated_at:{seconds:1622786462} action:""app_version.cancel""} perms:{id:82117256741388288 urn:""urn:miniapp_permission:perm:82117256741388288"" created_at:{seconds:1622786450} updated_at:{seconds:1622786450} action:""app_version.update""} perms:{id:82117183659835419 urn:""urn:miniapp_permission:perm:82117183659835419"" created_at:{seconds:1622786428} updated_at:{seconds:1622786428} action:""app_version.submit""} perms:{id:82117128697675778 urn:""urn:miniapp_permission:perm:82117128697675778"" created_at:{seconds:1622786411} updated_at:{seconds:1622786411} action:""app_version.create""} perms:{id:82117102558773260 urn:""urn:miniapp_permission:perm:82117102558773260"" created_at:{seconds:1622786404} updated_at:{seconds:1622786404} action:""app_version.delete""} perms:{id:82117052713664526 urn:""urn:miniapp_permission:perm:82117052713664526"" created_at:{seconds:1622786389} updated_at:{seconds:1622786389} action:""app.list""} perms:{id:82117023437422603 urn:""urn:miniapp_permission:perm:82117023437422603"" created_at:{seconds:1622786380} updated_at:{seconds:1622786380} action:""app.create""} perms:{id:82117001157279745 urn:""urn:miniapp_permission:perm:82117001157279745"" created_at:{seconds:1622786373} updated_at:{seconds:1622786373} action:""app.update""} perms:{id:82116976729653249 urn:""urn:miniapp_permission:perm:82116976729653249"" created_at:{seconds:1622786366} updated_at:{seconds:1622786366} action:""app.delete""} perms:{id:82116875932139527 urn:""urn:miniapp_permission:perm:82116875932139527"" created_at:{seconds:1622786336} updated_at:{seconds:1622786336} action:""invitation.remove""} perms:{id:82116847058550813 urn:""urn:miniapp_permission:perm:82116847058550813"" created_at:{seconds:1622786328} updated_at:{seconds:1622786328} action:""invitation.create""} perms:{id:82116798857609237 urn:""urn:miniapp_permission:perm:82116798857609237"" created_at:{seconds:1622786313} updated_at:{seconds:1622786313} action:""invitation.list""} perms:{id:82116734382768149 urn:""urn:miniapp_permission:perm:82116734382768149"" created_at:{seconds:1622786294} updated_at:{seconds:1622786294} action:""invitation.update""} perms:{id:82116698462748672 urn:""urn:miniapp_permission:perm:82116698462748672"" created_at:{seconds:1622786283} updated_at:{seconds:1622786283} action:""member.remove""} perms:{id:82116668364423192 urn:""urn:miniapp_permission:perm:82116668364423192"" created_at:{seconds:1622786274} updated_at:{seconds:1622786274} action:""member.create""} perms:{id:82116641973862401 urn:""urn:miniapp_permission:perm:82116641973862401"" created_at:{seconds:1622786266} updated_at:{seconds:1622786266} action:""member.list""} perms:{id:82116613469372428 urn:""urn:miniapp_permission:perm:82116613469372428"" created_at:{seconds:1622786258} updated_at:{seconds:1622786258} action:""member.update""} perms:{id:1 urn:""urn:miniapp_permission:perm:1"" created_at:{seconds:1614831061} updated_at:{seconds:1614831061} action:""default""}} role_ids:1","1.6567575592653474E12",,,,,
